Date;P;D;E
1871-01;91.25795641;5.343934384;8.221437514
1871-02;89.75070586;5.185596339;7.977840521
1871-03;90.60207966;5.10987868;7.861351815
1871-04;96.68582136;5.303441678;8.159141043
1871-05;101.4388129;5.426767766;8.348873487
1871-06;102.1885685;5.512246434;8.48037913
1871-07;100.2804832;5.512246434;8.48037913
1871-08;103.1770211;5.600422859;8.616035168
1871-09;101.8107614;5.46917313;8.414112508
1871-10;95.06684751;5.385050186;8.284692593
1871-11;96.10243408;5.385050186;8.284692593
1871-12;95.95871141;5.26355801;8.097781553
1872-01;98.38804587;5.330364707;8.148392688
1872-02;98.79293495;5.399195851;8.199003823
1872-03;100.5207906;5.385042352;8.127425031
1872-04;101.066642;5.332338468;7.999483248
1872-05;101.066642;5.398675646;8.048260585
1872-06;100.821837;5.50294627;8.156152508
1872-07;101.7174666;5.650305549;8.326871044
1872-08;99.78151443;5.676063529;8.315126203
1872-09;97.28422871;5.699480066;8.303552854
1872-10;99.86455988;5.893415576;8.539725946
1872-11;96.57912702;5.788894341;8.340924607
1872-12;100.375452;5.939375859;8.513105398
1873-01;101.1673688;5.988870658;8.562600197
1873-02;99.75889164;5.908050864;8.426236478
1873-03;98.98406529;5.95647751;8.474663125
1873-04;97.62811919;6.004904157;8.523089771
1873-05;99.97949363;6.186849853;8.760579392
1873-06;101.581306;6.425323572;9.077044411
1873-07;101.3773275;6.476318203;9.128039042
1873-08;101.3773275;6.527312835;9.179033674
1873-09;93.62614347;6.578307466;9.230028305
1873-10;87.45444978;6.783459708;9.496843591
1873-11;87.02195519;7.054378794;9.854590223
1873-12;92.97594322;6.941642819;9.676229385
1874-01;96.51666871;6.834871389;9.527396482
1874-02;99.41631112;6.834871389;9.527396482
1874-03;97.96648991;6.834871389;9.527396482
1874-04;96.76229385;6.941642819;9.676229385
1874-05;94.98024625;6.996312782;9.752435999
1874-06;96.84369992;7.165565241;9.988363669
1874-07;96.06879212;7.108229013;9.908440443
1874-08;97.06083826;7.165565241;9.988363669
1874-09;98.58080665;7.165565241;9.988363669
1874-10;99.97652501;7.283058113;10.15214161
1874-11;101.6923286;7.343209721;10.23598931
1874-12;101.024764;7.343209721;10.23598931
1875-01;101.024764;7.287579344;10.05129646
1875-02;100.8022425;7.231948968;9.864378392
1875-03;102.1373716;7.176318591;9.679685541
1875-04;102.6249098;7.062359382;9.417214839
1875-05;101.1391765;7.183822939;9.464545308
1875-06;100.7965066;7.24906383;9.43528943
1875-07;101.0266356;7.191531578;9.244282351
1875-08;100.6273874;7.073580518;8.974320057
1875-09;100.5663776;7.076467072;8.859966904
1875-10;98.95547451;7.01893482;8.668959825
1875-11;101.4335072;7.021426983;8.548732423
1875-12;102.3157205;7.023962504;8.428755005
1876-01;105.3390912;7.085589093;8.344462088
1876-02;106.756209;7.085589093;8.188579128
1876-03;106.5200227;7.085589093;8.030334305
1876-04;103.4113905;7.1482528;7.941708861
1876-05;103.2539621;7.410571446;8.070112305
1876-06;105.4148193;7.620348386;8.128371611
1876-07;104.1447613;7.620348386;7.958183831
1876-08;98.89341233;7.549115445;7.717712357
1876-09;91.9941835;7.47920191;7.47920191
1876-10;89.83237465;7.343245884;7.179246726
1876-11;87.32492181;7.277076817;6.954459745
1876-12;85.30248341;7.1482528;6.671702613
1877-01;83.11688963;6.808560987;6.595500791
1877-02;80.29459736;6.772152119;6.810616596
1877-03;79.76898654;6.857113196;7.171659673
1877-04;71.96380966;6.444922138;7.017695317
1877-05;70.67847792;6.111043907;6.93081809
1877-06;69.34517031;6.223284515;7.366336773
1877-07;71.71659673;5.93360474;7.340256584
1877-08;79.72987883;5.926151977;7.667138839
1877-09;85.5271908;5.741408642;7.787197928
1877-10;87.37500048;5.498553655;7.832073306
1877-11;87.77585823;5.36348189;8.03176028
1877-12;87.50660714;5.115770879;8.077532966
1878-01;90.21356706;5.251817504;8.349612607
1878-02;89.18939487;5.281246243;8.461773721
1878-03;92.8060677;5.37072151;8.664764037
1878-04;96.4098645;5.405321833;8.781114686
1878-05;99.92245251;5.558560382;9.100721573
1878-06;104.3346797;5.660385849;9.331987481
1878-07;105.2808494;5.57262427;9.251403376
1878-08;103.2133117;5.483768127;9.175513827
1878-09;105.3074949;5.459834605;9.199447349
1878-10;105.2808494;5.496991476;9.32703617
1878-11;106.1704805;5.531879792;9.460493538
1878-12;108.0139071;5.635508197;9.70559745
1879-01;110.7954099;5.623331277;9.77351688
1879-02;113.5136838;5.608371493;9.842952042
1879-03;112.9618005;5.725461124;10.13561361
1879-04;118.0325883;5.845274335;10.43508268
1879-05;123.3550128;5.895367742;10.61980211
1879-06;125.4395867;6.01856603;10.92844884
1879-07;126.4858506;6.00181623;10.98297931
1879-08;127.425102;6.051909636;11.16769874
1879-09;127.6681565;5.899357941;10.96675515
1879-10;134.0532089;5.634244913;10.54952924
1879-11;134.0818845;5.393192231;10.1771686
1879-12;129.8746231;5.279456222;10.03096682
1880-01;131.0353223;5.256798645;9.980224549
1880-02;133.3431851;5.385013246;10.21357512
1880-03;134.6261548;5.461249676;10.35097322
1880-04;136.7379162;5.807401844;10.99974704
1880-05;129.7303426;6.119355784;11.58054086
1880-06;132.9609188;6.384344746;12.07473898
1880-07;139.0676834;6.523134849;12.33011277
1880-08;144.0641271;6.661924952;12.58271075
1880-09;142.3190314;6.731305537;12.70705637
1880-10;146.4402388;6.86867912;12.95982376
1880-11;152.5759375;6.935269889;13.07638338
1880-12;157.2426417;7.000528571;13.19330384
1881-01;168.3502769;7.207241257;13.21236907
1881-02;166.127928;7.26977967;12.96982543
1881-03;168.0126857;7.404405219;12.85673997
1881-04;165.8170854;7.464434712;12.61756053
1881-05;175.0132143;7.673656318;12.63326156
1881-06;177.1672231;7.808281867;12.5201761
1881-07;169.2827158;7.864315143;12.28432684
1881-08;162.073852;7.842283163;11.93856907
1881-09;157.2732384;7.674934036;11.38658246
1881-10;153.3236392;7.728508641;11.17642072
1881-11;155.7634153;7.926571217;11.1777236
1881-12;151.2339461;8.052389808;11.07203599
1882-01;148.9692114;8.052389808;11.05190501
1882-02;144.3485969;7.977815371;10.92711399
1882-03;144.0992901;7.977815371;10.90716945
1882-04;142.7770099;7.904609543;10.78732184
1882-05;139.7664467;7.83279561;10.66728852
1882-06;137.7793211;7.762215272;10.55176138
1882-07;146.8649177;7.83279561;10.62812454
1882-08;149.9077824;7.762215272;10.51052462
1882-09;155.5673997;7.977815371;10.78251609
1882-10;152.7437692;8.052389808;10.86317713
1882-11;147.5807471;8.128371611;10.94282028
1882-12;149.7546541;8.20573447;11.02645569
1883-01;148.9853665;8.226248806;10.96234839
1883-02;144.2785961;8.171553586;10.79549355
1883-03;147.4467913;8.269841771;10.83413379
1883-04;151.9715835;8.370087382;10.87360563
1883-05;150.8332462;8.474894005;10.91384407
1883-06;156.7041395;8.750660714;11.1739206
1883-07;157.4301254;8.951262629;11.33332055
1883-08;150.2866991;8.975989874;11.26463376
1883-09;153.5018541;9.090751758;11.31139341
1883-10;149.338151;9.112958174;11.24199836
1883-11;153.1365082;9.233065657;11.28890926
1883-12;148.2278302;9.160146809;11.10320825
1884-01;143.7865469;9.112958174;10.8950231
1884-02;147.6726698;9.068545341;10.68683794
1884-03;147.1175094;9.021356706;10.47865279
1884-04;143.4118949;9.163056449;10.48664054
1884-05;134.6263874;9.313829853;10.49506783
1884-06;129.1255242;9.264611604;10.2779285
1884-07;130.5281535;9.315495798;10.17007474
1884-08;138.7227461;9.268669554;9.950576724
1884-09;135.809274;9.320244295;9.838035645
1884-10;132.8310446;9.37296538;9.722993133
1884-11;133.0955592;9.536985239;9.714445984
1884-12;134.3162231;9.594015937;9.594015937
1885-01;131.2213793;9.414514994;9.49188609
1885-02;133.7074928;9.126989723;9.279973125
1885-03;137.1306995;9.15770082;9.392513661
1885-04;135.2446763;8.87291732;9.182401705
1885-05;136.8431855;8.894807058;9.29076535
1885-06;139.4917907;8.920986613;9.407585882
1885-07;142.9598597;8.628877631;9.189818785
1885-08;150.9733048;8.439760328;9.080835932
1885-09;150.8457736;8.353287465;9.083186369
1885-10;159.6045605;8.165135747;8.97613453
1885-11;167.9618083;7.878819175;8.76029813
1885-12;162.8035701;7.514010929;8.453262295
1886-01;166.6796571;7.638415823;8.814789557
1886-02;169.8850351;7.587129775;8.975058458
1886-03;168.3633473;7.62338856;9.245386126
1886-04;168.1181433;7.660539614;9.522316708
1886-05;168.9554241;7.798201546;9.9286554
1886-06;178.933155;7.838976315;10.22475172
1886-07;179.3889264;7.683769586;10.26521999
1886-08;178.503994;7.535727271;10.30469984
1886-09;183.1577294;7.479217627;10.47090468
1886-10;187.8114648;7.422707982;10.63710951
1886-11;192.4652003;7.369522435;10.80331435
1886-12;185.1926422;7.223826468;10.8357397
1887-01;178.8600936;7.131966096;10.65788192
1887-02;175.4887148;7.127249246;10.61168221
1887-03;179.606681;7.206440904;10.69087387
1887-04;183.7246472;7.285632562;10.77006553
1887-05;186.8923136;7.36482422;10.84925718
1887-06;183.6681606;7.532638348;11.05855417
1887-07;181.3393279;7.704488438;11.27288308
1887-08;174.6931021;7.692907249;11.21882307
1887-09;174.5269381;7.866688195;11.43508284
1887-10;166.6796571;7.853176151;11.37909197
1887-11;167.8863156;7.83997417;11.32440713
1887-12;163.0982709;7.737109627;11.14143786
1888-01;162.4683722;7.59715571;10.76085245
1888-02;163.4077553;7.63497978;10.62459894
1888-03;157.2180676;7.582367434;10.3677269
1888-04;159.6727322;7.617328579;10.22844738
1888-05;163.7683493;7.656249523;10.08268193
1888-06;160.5894388;7.692907249;9.936671864
1888-07;162.8180494;7.548548868;9.556849322
1888-08;166.3024824;7.497866206;9.29076535
1888-09;170.4204486;7.444015879;9.027849044
1888-10;167.499827;7.304244791;8.663028434
1888-11;162.1698178;7.170753202;8.303466051
1888-12;159.0749739;7.118140857;8.046594012
1889-01;167.9618083;7.346726423;8.439760328
1889-02;171.931742;7.406040886;8.651735017
1889-03;170.4166335;7.47009328;8.865605211
1889-04;170.0882778;7.44382482;8.973962608
1889-05;179.0523618;7.599628438;9.312742201
1889-06;182.0814431;7.572703271;9.423808515
1889-07;178.3792326;7.545778104;9.53487483
1889-08;180.7351847;7.515487291;9.64930679
1889-09;182.8253198;7.396115209;9.639880497
1889-10;179.501223;7.369522435;9.749575688
1889-11;177.8391747;7.339605564;9.862594977
1889-12;174.6852582;7.223826468;9.850672457
1890-01;181.0717493;7.404420976;10.07001253
1890-02;179.0523618;7.404420976;10.03972171
1890-03;177.7061034;7.404420976;10.01279655
1890-04;181.4083139;7.404420976;9.98587138
1890-05;186.8142358;7.31301279;9.832678106
1890-06;185.4845971;7.31301279;9.806085333
1890-07;184.1549585;7.31301279;9.779492559
1890-08;173.4109509;7.051831645;9.401373734
1890-09;168.5198488;6.968865929;9.265424019
1890-10;160.9174496;6.968865929;9.240082689
1890-11;152.7921707;7.13678929;9.433537843
1890-12;149.2237761;7.13678929;9.407585882
1891-01;158.9241823;7.223826468;9.660226122
1891-02;158.9557615;7.13678929;9.676837478
1891-03;154.1786828;7.051831645;9.696268512
1891-04;157.4330167;6.968865929;9.715232638
1891-05;158.666212;7.051831645;9.962314888
1891-06;159.252538;7.223826468;10.34320608
1891-07;158.5594137;7.31301279;10.61051674
1891-08;163.8779684;7.31301279;10.74680471
1891-09;179.3889264;7.404420976;11.02249032
1891-10;179.3889264;7.404420976;11.16384744
1891-11;178.933155;7.498151258;11.44490542
1891-12;184.3863559;7.498151258;11.58805194
1892-01;192.6723588;7.752352442;11.97645788
1892-02;193.0220364;7.808300858;12.06387728
1892-03;200.3232723;8.077551302;12.47532923
1892-04;202.6665893;8.248566571;12.73488443
1892-05;202.6665893;8.306783186;12.82584789
1892-06;201.5750278;8.368638339;12.91681135
1892-07;196.2702317;8.208630448;12.66545268
1892-08;196.5188125;8.157978461;12.58839368
1892-09;191.623326;8.217423653;12.67581308
1892-10;195.4697797;8.276868845;12.76323248
1892-11;189.8395568;8.121861113;12.52532085
1892-12;185.447089;8.077550156;12.45288982
1893-01;181.9881269;7.811540278;11.70433444
1893-02;176.6163289;7.747398676;11.2733145
1893-03;174.3569025;7.962626902;11.24618439
1893-04;176.509536;8.087527327;11.07921438
1893-05;162.8972615;8.218907284;10.911424
1893-06;159.1346159;8.457262668;10.87362343
1893-07;148.0883698;8.708162987;10.83383337
1893-08;150.4858615;9.099230892;10.94342037
1893-09;154.8196593;8.768390315;10.1855039
1893-10;157.354921;8.682494864;9.731527671
1893-11;164.064042;8.946336819;9.66434138
1893-12;160.4595438;9.096346021;9.460199861
1894-01;161.5510795;9.225613731;9.412594147
1894-02;166.1017008;9.226608173;9.226608173
1894-03;175.9890657;9.365271788;9.170161959
1894-04;178.3303836;9.236499301;8.846279643
1894-05;171.6966494;9.103824617;8.51849513
1894-06;169.3553315;8.97505213;8.194612814
1894-07;165.8433546;8.846279643;7.870730498
1894-08;167.2393836;8.468152918;7.330470036
1894-09;167.5344528;8.227138309;6.918275396
1894-10;166.9360873;8.335265005;6.796683555
1894-11;166.9360873;8.204485582;6.473581451
1894-12;167.7944529;8.194612814;6.243514525
1895-01;165.8433546;8.128275473;6.536179269
1895-02;163.5020366;8.065840327;6.828844012
1895-03;163.5020366;7.999502986;7.121508755
1895-04;163.4208837;7.602623719;7.105255812
1895-05;170.03427;7.439460361;7.284548444
1895-06;171.0113052;7.277076816;7.459003737
1895-07;174.0914869;7.314055476;7.837805288
1895-08;179.1272386;7.35580957;8.227138309
1895-09;180.2491211;7.292236229;8.507608933
1895-10;177.6313953;7.228662887;8.788079557
1895-11;171.648022;7.168829154;9.068550182
1895-12;163.826335;7.205324919;9.480690683
1896-01;164.2435698;7.277490258;9.489201093
1896-02;173.6477477;7.347836157;9.494044275
1896-03;170.9162101;7.316618584;9.365271788
1896-04;175.0136086;7.392543151;9.372335104
1896-05;176.8221114;7.466715523;9.375590589
1896-06;176.2374466;7.547205467;9.383012203
1896-07;164.8146491;7.514568903;9.248386375
1896-08;155.4316369;7.477852769;9.109680978
1896-09;163.590778;7.445216204;8.97505515
1896-10;162.3429401;7.194563956;8.580418323
1896-11;168.4746688;6.954388154;8.204485582
1896-12;162.320343;6.923616525;8.077552612
1897-01;167.0944408;7.12725103;8.643771666
1897-02;165.5106072;7.12725103;8.976376714
1897-03;165.9065656;7.12725103;9.305022178
1897-04;163.1585846;7.23363183;9.777459024
1897-05;166.4464773;7.343226941;10.26827901
1897-06;174.1976613;7.343226941;10.60688336
1897-07;181.9488453;7.343226941;10.94548771
1897-08;185.3543375;7.023953841;10.79737793
1897-09;188.8553584;6.826097292;10.80798738
1897-10;185.3990647;6.923616525;11.28164848
1897-11;178.8600936;6.923616525;11.60475059
1897-12;182.7065472;6.923616525;11.92400624
1898-01;187.7069369;6.989006236;12.05093921
1898-02;184.6838545;6.951242409;12.01013896
1898-03;176.3408467;7.015711105;12.13528407
1898-04;173.3070257;7.080179802;12.26042919
1898-05;172.5335791;6.671062207;11.57427522
1898-06;191.8891794;7.205324919;12.5145117
1898-07;195.3998441;7.373651599;12.82022993
1898-08;202.708106;7.435194857;12.95100936
1898-09;202.3234607;7.500584569;13.07794232
1898-10;198.0923617;7.56597428;13.20487529
1898-11;204.6313328;7.627517538;13.33565472
1898-12;214.2636094;7.584552546;13.27296696
1899-01;230.5703974;7.614890756;13.68253279
1899-02;232.7367123;7.439460361;13.70970459
1899-03;236.0562534;7.468967392;14.10804952
1899-04;235.7772889;7.397148584;14.31037156
1899-05;225.9532352;7.42989543;14.70697225
1899-06;217.914384;7.359546742;14.89859462
1899-07;222.486833;7.291049401;15.08517413
1899-08;225.1923759;7.227836039;15.27042089
1899-09;214.3916437;6.983715239;15.06126539
1899-10;210.7477322;6.924093474;15.23433528
1899-11;212.1178136;6.86920226;15.40645172
1899-12;195.2885069;6.812389777;15.57117663
1900-01;197.883703;7.055689412;15.57117663
1900-02;199.0539751;7.212100546;15.3858145
1900-03;200.6566641;7.452503898;15.3858145
1900-04;203.2209665;7.692907249;15.3858145
1900-05;198.3268721;8.126804777;15.76107593
1900-06;194.792068;8.476446643;15.95566427
1900-07;192.4164687;8.6193384;15.76107593
1900-08;197.4513453;8.975061152;15.95566427
1900-09;190.4463342;9.111872022;15.76107593
1900-10;199.778213;9.47367566;15.95566427
1900-11;215.4014676;9.722982915;15.95566427
1900-12;231.2198732;10.09693769;16.15510031
1901-01;235.0136383;10.02879981;16.01217391
1901-02;244.0093276;10.20800401;16.26616663
1901-03;252.760007;10.26521999;16.32338261
1901-04;277.4315965;10.4531045;16.58795553
1901-05;263.4577692;10.50763651;16.64248754
1901-06;289.7012986;10.56557677;16.7004278
1901-07;266.8957197;10.49071827;16.54888088
1901-08;267.2573765;10.41439503;16.39776913
1901-09;262.6845988;10.34320608;16.25360955
1901-10;259.7293971;10.39902656;16.30943003
1901-11;262.1148067;10.3256365;16.16482774
1901-12;254.8275526;10.25720967;16.0268901
1902-01;263.4124047;10.40673638;16.57032713
1902-02;265.6832013;10.43593234;16.9239226
1902-03;266.0076008;10.4618843;17.27427408
1902-04;271.8160561;10.36298714;17.41481879
1902-05;267.9845716;10.26957425;17.55520681
1902-06;263.3034663;10.17522313;17.68923406
1902-07;269.2520583;10.20026984;18.02736455
1902-08;279.7049371;10.3487659;18.58469837
1902-09;277.079153;10.25349408;18.70675638
1902-10;250.8130662;9.608159819;17.80275242
1902-11;249.2856894;9.959326328;18.73273045
1902-12;240.8310607;9.872577643;18.84764823
1903-01;250.3151325;9.814365183;18.39490755
1903-02;248.8357286;9.861706107;18.1463677
1903-03;247.2211765;10.24988789;18.51099156
1903-04;237.1242721;10.30190225;18.25703911
1903-05;237.9436794;10.59162457;18.41871929
1903-06;224.7941603;10.64484882;18.15885975
1903-07;214.4623953;10.69807306;17.8990002
1903-08;207.5745519;10.74816647;17.63600982
1903-09;200.2363971;10.67721128;17.17638337
1903-10;195.9904517;10.85461495;17.11629073
1903-11;198.9294456;11.03298183;17.05154786
1903-12;208.115678;11.08683216;16.78863156
1904-01;206.7355692;10.72982363;16.30054256
1904-02;196.6452647;10.38589529;15.83145646
1904-03;198.2664881;10.40287129;15.91027374
1904-04;205.4976317;10.42033925;15.99105818
1904-05;205.8983115;10.55783188;16.25963128
1904-06;206.2150782;10.45329889;16.15509829
1904-07;214.7677773;10.3487659;16.0505653
1904-08;219.4717359;10.12199889;15.75750709
1904-09;226.5425699;9.903500322;15.47421925
1904-10;239.8503984;9.801370475;15.37208941
1904-11;247.1679712;9.478301758;14.92386293
1904-12;249.5882206;9.37846647;14.82402765
1905-01;255.0337817;9.42989677;15.27782441
1905-02;266.2274353;9.478301758;15.73162117
1905-03;276.8999564;9.637954284;16.36922394
1905-04;273.5343216;9.68996864;16.82817415
1905-05;263.0617273;9.850887977;17.48586776
1905-06;266.1565712;9.903500322;17.95009433
1905-07;274.5126496;9.956112668;18.41432091
1905-08;281.4894584;9.89190673;18.66397496
1905-09;285.6540874;10.05824251;19.34277407
1905-10;289.6773844;10.11085486;19.80700064
1905-11;284.8550933;10.04489013;20.04082557
1905-12;288.6147423;9.983528823;20.26958882
1906-01;298.5982711;10.1589969;20.4964872
1906-02;296.4805529;10.3374903;20.72338559
1906-03;289.2198047;10.51295838;20.95028397
1906-04;285.2868994;10.68842646;21.17718235
1906-05;274.6371599;10.74615118;21.16620813
1906-06;278.2271881;10.91966921;21.39058489
1906-07;280.3928529;11.475681;22.36024682
1906-08;294.3628347;11.39634942;22.08477588
1906-09;300.0665265;11.443215;22.06371519
1906-10;284.7620927;11.36414395;21.80346959
1906-11;287.4924788;11.41284342;21.78631322
1906-12;281.8554649;11.45753922;21.76932452
1907-01;276.7802717;11.67630581;21.7631517
1907-02;262.4494362;11.52680191;21.06681058
1907-03;239.1761313;11.7439777;21.05322832
1907-04;240.3218852;11.8385024;20.81548438
1907-05;227.1805341;11.68717637;20.14614539
1907-06;217.6228818;11.65836867;19.70819465
1907-07;225.950288;11.74997013;19.47780308
1907-08;209.0178954;11.8443474;19.24463571
1907-09;206.7972537;11.93594887;19.01424413
1907-10;182.4321174;11.90479465;18.59214064
1907-11;179.0240503;12.50876845;19.14268366
1907-12;192.280262;12.87721694;19.31582541
1908-01;202.6783283;12.92111328;19.32989079
1908-02;197.4515529;12.96299361;19.34726049
1908-03;205.5291164;12.86426784;19.14681725
1908-04;214.2176784;12.62523251;18.73812925
1908-05;225.7570285;12.52463305;18.54284794
1908-06;226.0529093;12.42699239;18.34460782
1908-07;231.7899049;12.19530977;17.94908443
1908-08;241.7404816;12.095804;17.75592617
1908-09;239.1065054;11.99922487;17.55984128
1908-10;239.4323061;11.77474231;17.17716895
1908-11;252.9251783;11.55206392;16.80534565
1908-12;255.9307137;11.33690869;16.4385176
1909-01;259.5132634;11.55206392;17.04308959
1909-02;249.4119912;11.52680191;17.28878575
1909-03;252.8130638;11.62033141;17.71391983
1909-04;258.7047523;11.47238993;17.76513321
1909-05;264.5815197;11.44871436;17.99593929
1909-06;266.5319408;11.42279746;18.22208167
1909-07;270.33954;11.51254802;18.63003872
1909-08;274.0976187;11.48894439;18.84757692
1909-09;271.6521061;11.46323902;19.06096721
1909-10;267.4218559;11.32687098;19.08288903
1909-11;263.5554889;11.3059609;19.28770523
1909-12;264.1220783;11.2828849;19.48861937
1910-01;260.9665351;11.45612022;19.61132444
1910-02;251.6463017;11.52084406;19.5466006
1910-03;252.9955664;11.36701968;19.11437387
1910-04;244.5913404;11.32367317;18.87278861
1910-05;245.1463173;11.6034214;19.16808286
1910-06;235.5947887;11.77973943;19.28770523
1910-07;223.6856015;11.84446328;19.22298138
1910-08;231.3473533;12.02483418;19.34429847
1910-09;235.1997747;12.20874251;19.46799482
1910-10;253.4773151;12.64666862;19.98989556
1910-11;258.4271721;12.97687465;20.33275011
1910-12;251.2100867;13.0462697;20.26335506
1911-01;257.3168513;13.0462697;19.93858622
1911-02;270.1114872;13.46260859;20.24260742
1911-03;264.1499725;13.32086771;19.69787885
1911-04;271.5922118;13.755209;19.99773257
1911-05;277.4454922;13.755209;19.65824231
1911-06;283.0061086;13.755209;19.31582541
1911-07;278.8069054;13.60739829;18.76952407
1911-08;257.1908022;13.18208037;17.85751186
1911-09;240.6620389;13.0462697;17.3487629
1911-10;242.0499399;13.0462697;17.02399405
1911-11;254.3861042;13.18208037;16.87586758
1911-12;258.1980954;13.32086771;16.72194032
1912-01;255.7884532;13.20451796;16.80575013
1912-02;250.9325065;13.09345833;16.88520395
1912-03;252.9333724;12.85064715;16.79423199
1912-04;253.1499259;12.49383315;16.54317607
1912-05;252.885953;12.5175907;16.78339133
1912-06;255.3903019;12.66288032;17.19485853
1912-07;255.6568889;12.68420727;17.44011853
1912-08;258.9573277;12.58358391;17.50931656
1912-09;257.7497066;12.4823007;17.57978476
1912-10;257.2268878;12.50321346;17.82028144
1912-11;254.3513839;12.52674031;18.05816403
1912-12;247.6064968;12.67069493;18.47809678
1913-01;243.1107781;12.54765306;18.14704324
1913-02;234.4842666;12.54765306;17.99281167
1913-03;230.0403061;12.54765306;17.8411942
1913-04;229.7788967;12.54765306;17.68957672
1913-05;225.8092461;12.67701031;17.71612191
1913-06;212.2644643;12.54765306;17.38372768
1913-07;212.9668371;12.42090909;17.05804848
1913-08;218.6597538;12.42090909;16.90537481
1913-09;218.5226063;12.2967;16.58773594
1913-10;211.6057125;12.2967;16.43915081
1913-11;204.1840656;12.1749505;16.12673651
1913-12;205.969725;12.2967;16.13941875
1914-01;214.4237063;12.16860938;15.903732
1914-02;219.4360606;12.16214015;15.82889602
1914-03;215.2957576;12.03275568;15.5908286
1914-04;212.2644643;12.02483418;15.509422
1914-05;211.4142235;11.77398674;15.11728144
1914-06;210.3791477;11.64460227;14.87921402
1914-07;196.7472;11.40006563;14.49473513
1914-08;192.8894118;11.05095588;13.98197077
1914-09;192.8894118;10.92537684;13.75090533
1914-10;194.7992079;10.90672649;13.65369969
1914-11;192.8894118;10.67421875;13.29128603
1914-12;186.4289295;10.65308168;13.1895297
1915-01;189.7263119;10.67337327;13.95046411
1915-02;189.0617625;10.80316331;14.8585125
1915-03;195.8880871;10.93298769;15.7849053
1915-04;208.5315375;10.84415231;16.3956
1915-05;201.6476176;10.7596125;16.99420173
1915-06;203.9304208;10.77990408;17.75513614
1915-07;203.1694864;10.80019567;18.51607054
1915-08;211.7934097;10.8230237;19.27700495
1915-09;219.6563985;10.84331528;20.03793936
1915-10;229.5584926;10.75710092;20.59496324
1915-11;235.2887985;10.67504782;21.14117112
1915-12;235.7862379;10.69494539;21.8873301
1916-01;229.8241406;10.85814375;23.01197344
1916-02;226.621875;11.12664141;24.34460859
1916-03;223.731625;11.28417411;25.42293929
1916-04;219.204145;11.43873449;26.51234257
1916-05;221.9439428;11.59280012;27.557441
1916-06;222.02375;11.74164063;28.58318576
1916-07;218.9400868;11.99782188;29.86409201
1916-08;218.5766628;12.14393136;30.85926433
1916-09;223.4085135;12.17437922;31.57260811
1916-10;226.2556527;12.20374928;32.23802987
1916-11;227.4443967;12.23432543;32.88030652
1916-12;216.4289871;12.36737069;33.78942349
1917-01;209.543125;12.49814167;33.0408125
1917-02;192.7763906;12.41838609;31.766475
1917-03;198.7539531;12.64894922;31.33950625
1917-04;186.4430208;12.26620223;29.42018006
1917-05;177.325459;12.29269717;28.54019238
1917-06;178.1445;12.31640625;27.68728125
1917-07;175.9244678;12.72500303;27.69959766
1917-08;168.0943125;12.74403188;26.85961875
1917-09;156.4053947;12.66459939;25.86852773
1917-10;145.7386667;12.68192069;25.08678611
1917-11;133.5937778;12.88876333;24.68828194
1917-12;127.1556569;12.90255931;23.93518248
1918-01;131.9333438;12.44308929;22.98311786
1918-02;134.9948005;12.1731516;22.38406383
1918-03;133.21425;12.07711607;22.10478214
1918-04;130.0751276;11.72660651;21.34242386
1918-05;131.4474828;11.30731034;20.47683233
1918-06;129.8333546;10.97919643;19.77998087
1918-07;127.4119992;10.51870033;18.84883237
1918-08;126.0944075;10.14743912;18.08240381
1918-09;123.0322691;9.790366242;17.34526553
1918-10;125.8490391;9.446683594;16.61975859
1918-11;126.6761273;9.11565184;15.93667408
1918-12;122.6564773;8.849897727;15.370875
1919-01;121.8801705;8.798661477;15.29324432
1919-02;124.6116204;8.907833218;15.49738426
1919-03;126.8409604;8.747652439;15.23028773
1919-04;128.7042328;8.53988634;14.87998877
1919-05;135.973125;8.387283173;14.62810096
1919-06;139.6112019;8.337259615;14.55230769
1919-07;140.0163039;8.049097091;14.06052263
1919-08;128.3800953;7.863461758;13.7498411
1919-09;129.6737676;7.77179073;13.60063378
1919-10;134.0351623;7.596269441;13.30444061
1919-11;127.2597669;7.384943818;12.94753885
1919-12;120.9067063;7.183918651;12.60574405
1920-01;117.2062403;7.012463957;12.20112979
1920-02;106.41375;6.91952125;11.93279125
1920-03;112.7457582;6.827165292;11.67120162
1920-04;108.5299877;6.603923553;11.18994652
1920-05;100.2340231;6.487852336;10.89143392
1920-06;97.07921053;6.37388756;10.60271681
