,1,2,3,4,5
13764,1.0,,,,
13765,3.0,,,,
13766,1.0,,,,
13767,1.0,,,,
13768,2.0,,,,
13769,4.0,,,,
13770,2.0,,,,
13771,5.0,,,,
13772,1.0,,,,
13773,25.0,,,,
13774,1.0,,,,
13775,1.0,,,,
13776,2.0,,,,
13777,3.0,,,,
13778,3.0,,,,
13779,5.0,,,,
13780,2.0,,,,
13781,1.0,,,,
13782,1.0,,,,
13783,5.0,,,,
13784,2.0,,,,
13785,2.0,,,,
13786,16.0,,,,
13787,4.0,,,,
13788,1.0,,,,
13789,21.0,,,,
13790,2.0,,,,
13791,5.0,,,,
13792,4.0,,,,
13793,2.0,,,,
13794,22.0,,,,
13795,1.0,,,,
13796,1.0,,,,
13797,3.0,,,,
13798,1.0,,,,
13799,1.0,,,,
13800,1.0,,,,
13801,2.0,,,,
13802,3.0,,,,
13803,7.0,,,,
13804,2.0,,,,
13805,1.0,,,,
13806,1.0,,,,
13807,1.0,,,,
13808,2.0,,,,
13809,1.0,,,,
13810,6.0,,,,
13811,1.0,,,,
13812,42.0,,,,
13813,13.0,,,,
13814,12.0,,,,
13815,1.0,,,,
13816,2.0,,,,
13817,2.0,,,,
13818,3.0,,,,
13819,1.0,,,,
13820,2.0,,,,
13821,29.0,,,,
13822,2.0,,,,
13823,1.0,,,,
13824,1.0,,,,
13825,1.0,,,,
13826,1.0,,,,
13827,1.0,,,,
13828,1.0,,,,
13829,1.0,,,,
13830,1.0,,,,
13831,1.0,,,,
13832,4.0,,,,
13833,2.0,,,,
13834,1.0,,,,
13835,5.0,,,,
13836,1.0,,,,
13837,17.0,,,,
13838,3.0,,,,
13839,13.0,,,,
13840,1.0,,,,
13841,2.0,,,,
13842,2.0,,,,
13843,1.0,,,,
13844,1.0,,,,
13845,15.0,,,,
13846,1.0,,,,
13847,2.0,,,,
13848,4.0,,,,
13849,1.0,,,,
13850,1.0,,,,
13851,1.0,,,,
13852,1.0,,,,
13853,1.0,,,,
13854,2.0,,,,
13855,32.0,,,,
13856,1.0,,,,
13857,1.0,,,,
13858,2.0,,,,
13859,23.0,,,,
13860,1.0,,,,
13861,4.0,,,,
13862,24.0,,,,
13863,1.0,,,,
13864,1.0,,,,
13865,8.0,,,,
13866,52.0,,,,
13867,1.0,,,,
13868,1.0,,,,
13869,4.0,,,,
13870,5.0,,,,
13871,1.0,,,,
13872,2.0,,,,
13873,1.0,,,,
13874,3.0,,,,
13875,1.0,,,,
13876,2.0,,,,
13877,1.0,,,,
13878,12.0,,,,
13879,1.0,,,,
13880,31.0,,,,
13881,1.0,,,,
13882,65.0,,,,
13883,4.0,,,,
13884,14.0,,,,
13885,2.0,,,,
13886,5.0,,,,
13887,2.0,,,,
13888,1.0,,,,
13889,9.0,,,,
13890,3.0,,,,
13891,2.0,,,,
13892,1.0,,,,
13893,4.0,,,,
13894,2.0,,,,
13895,4.0,,,,
13896,14.0,,,,
13897,1.0,,,,
13898,2.0,,,,
13899,31.0,,,,
13900,4.0,,,,
13901,6.0,,,,
13902,19.0,,,,
13903,1.0,,,,
13904,1.0,,,,
13905,10.0,,,,
13906,1.0,,,,
13907,4.0,,,,
13908,1.0,,,,
13909,4.0,,,,
13910,47.0,,,,
13911,8.0,,,,
13912,1.0,,,,
13913,16.0,,,,
13914,2.0,,,,
13915,59.0,,,,
13916,1.0,,,,
13917,65.0,,,,
13918,2.0,,,,
13919,3.0,,,,
13920,1.0,,,,
13921,1.0,,,,
13922,6.0,,,,
13923,1.0,,,,
13924,1.0,,,,
13925,21.0,,,,
13926,5.0,,,,
13927,1.0,,,,
13928,1.0,,,,
13929,4.0,,,,
13930,1.0,,,,
13931,1.0,,,,
13932,11.0,,,,
13933,1.0,,,,
13934,1.0,,,,
13935,3.0,,,,
13936,1.0,,,,
13937,2.0,,,,
13938,1.0,,,,
13939,4.0,,,,
13940,1.0,,,,
13941,1.0,,,,
13942,2.0,,,,
13943,3.0,,,,
13944,10.0,,,,
13945,1.0,,,,
13946,8.0,,,,
13947,1.0,,,,
13948,9.0,,,,
13949,2.0,,,,
13950,2.0,,,,
13951,1.0,,,,
13952,1.0,,,,
13953,1.0,,,,
13954,1.0,,,,
13955,1.0,,,,
13956,11.0,,,,
13957,1.0,,,,
13958,1.0,,,,
13959,27.0,,,,
13960,1.0,,,,
13961,1.0,,,,
13962,4.0,,,,
13963,4.0,,,,
13964,1.0,,,,
13965,1.0,,,,
13966,1.0,,,,
13967,1.0,,,,
13968,2.0,,,,
13969,1.0,,,,
13970,1.0,,,,
13971,1.0,,,,
13972,3.0,,,,
13973,3.0,,,,
13974,2.0,,,,
13975,3.0,,,,
13976,1.0,,,,
13977,3.0,,,,
13978,1.0,,,,
13979,1.0,,,,
13980,1.0,,,,
13981,1.0,,,,
13982,1.0,,,,
13983,6.0,,,,
13984,4.0,,,,
13985,12.0,,,,
13986,1.0,,,,
13987,1.0,,,,
13988,3.0,,,,
13989,2.0,,,,
13990,1.0,,,,
13991,17.0,,,,
13992,1.0,,,,
13993,12.0,,,,
13994,10.0,,,,
13995,1.0,,,,
13996,1.0,,,,
13997,1.0,,,,
13998,37.0,,,,
13999,1.0,,,,
14000,1.0,,,,
14001,2.0,,,,
14002,4.0,,,,
14003,1.0,,,,
14004,64.0,,,,
14005,1.0,,,,
14006,22.0,,,,
14007,1.0,,,,
14008,4.0,,,,
14009,1.0,,,,
14010,1.0,,,,
14011,1.0,,,,
14012,15.0,,,,
14013,1.0,,,,
14014,1.0,,,,
14015,1.0,,,,
14016,1.0,,,,
14017,4.0,,,,
14018,1.0,,,,
14019,1.0,,,,
14020,1.0,,,,
14021,1.0,,,,
14022,1.0,,,,
14023,1.0,,,,
14024,1.0,,,,
14025,2.0,,,,
14026,1.0,,,,
14027,1.0,,,,
14028,79.0,,,,
14029,20.0,,,,
14030,5.0,,,,
14031,1.0,,,,
14032,3.0,,,,
14033,2.0,,,,
14034,1.0,,,,
14035,24.0,,,,
14036,12.0,,,,
14037,1.0,,,,
14038,1.0,,,,
14039,10.0,,,,
14040,1.0,,,,
14041,2.0,,,,
14042,1.0,,,,
14043,3.0,,,,
14044,1.0,,,,
14045,1.0,,,,
14046,8.0,,,,
14047,1.0,,,,
14048,1.0,,,,
14049,1.0,,,,
14050,3.0,,,,
14051,10.0,,,,
14052,2.0,,,,
14053,3.0,,,,
14054,1.0,,,,
14055,2.0,,,,
14056,1.0,,,,
14057,3.0,,,,
14058,3.0,,,,
14059,12.0,,,,
14060,1.0,,,,
14061,6.0,,,,
14062,1.0,,,,
14063,1.0,,,,
14064,2.0,,,,
14065,1.0,,,,
14066,2.0,,,,
14067,2.0,,,,
14068,1.0,,,,
14069,1.0,,,,
14070,3.0,,,,
14071,1.0,,,,
14072,3.0,,,,
14073,1.0,,,,
14074,5.0,,,,
14075,1.0,,,,
14076,1.0,,,,
14077,1.0,,,,
14078,1.0,,,,
14079,8.0,,,,
14080,2.0,,,,
14081,1.0,,,,
14082,1.0,,,,
14083,2.0,,,,
14084,4.0,,,,
14085,13.0,,,,
14086,1.0,,,,
14087,1.0,,,,
14088,4.0,,,,
14089,1.0,,,,
14090,2.0,,,,
14091,2.0,,,,
14092,1.0,,,,
14093,6.0,,,,
14094,2.0,,,,
14095,1.0,,,,
14096,12.0,,,,
14097,1.0,,,,
14098,1.0,,,,
14099,1.0,,,,
14100,4.0,,,,
14101,1.0,,,,
14102,1.0,,,,
14103,1.0,,,,
14104,1.0,,,,
14105,2.0,,,,
14106,4.0,,,,
14107,3.0,,,,
14108,8.0,,,,
14109,7.0,,,,
14110,42.0,,,,
14111,5.0,,,,
14112,1.0,,,,
14113,2.0,,,,
14114,1.0,,,,
14115,2.0,,,,
14116,2.0,,,,
14117,4.0,,,,
14118,25.0,,,,
14119,1.0,,,,
14120,1.0,,,,
14121,8.0,,,,
14122,22.0,,,,
14123,1.0,,,,
14124,9.0,,,,
14125,1.0,,,,
14126,2.0,,,,
14127,1.0,,,,
14128,1.0,,,,
14129,1.0,,,,
14130,10.0,,,,
14131,4.0,,,,
14132,1.0,,,,
14133,15.0,,,,
14134,1.0,,,,
14135,2.0,,,,
14136,1.0,,,,
14137,33.0,,,,
14138,13.0,,,,
14139,1.0,,,,
14140,1.0,,,,
14141,3.0,,,,
14142,6.0,,,,
14143,1.0,,,,
14144,2.0,,,,
14145,1.0,,,,
14146,1.0,,,,
14147,39.0,,,,
14148,7.0,,,,
14149,5.0,,,,
14150,52.0,,,,
14151,1.0,,,,
14152,1.0,,,,
14153,1.0,,,,
14154,6.0,,,,
14155,1.0,,,,
14156,1.0,,,,
14157,2.0,,,,
14158,18.0,,,,
14159,1.0,,,,
14160,2.0,,,,
14161,2.0,,,,
14162,1.0,,,,
14163,1.0,,,,
14164,8.0,,,,
14165,24.0,,,,
14166,1.0,,,,
14167,4.0,,,,
14168,2.0,,,,
14169,1.0,,,,
14170,1.0,,,,
14171,19.0,,,,
14172,1.0,,,,
14173,1.0,,,,
14174,1.0,,,,
14175,20.0,,,,
14176,3.0,,,,
14177,7.0,,,,
14178,1.0,,,,
14179,3.0,,,,
14180,16.0,,,,
14181,3.0,,,,
14182,2.0,,,,
14183,1.0,,,,
14184,1.0,,,,
14185,5.0,,,,
14186,1.0,,,,
14187,71.0,,,,
14188,2.0,,,,
14189,3.0,,,,
14190,3.0,,,,
14191,1.0,,,,
14192,1.0,,,,
14193,1.0,,,,
14194,7.0,,,,
14195,1.0,,,,
14196,1.0,,,,
14197,1.0,,,,
14198,1.0,,,,
14199,2.0,,,,
14200,1.0,,,,
14201,17.0,,,,
14202,1.0,,,,
14203,1.0,,,,
14204,20.0,,,,
14205,1.0,,,,
14206,1.0,,,,
14207,5.0,,,,
14208,1.0,,,,
14209,20.0,,,,
14210,2.0,,,,
14211,1.0,,,,
14212,1.0,,,,
14213,3.0,,,,
14214,1.0,,,,
14215,1.0,,,,
14216,5.0,,,,
14217,1.0,,,,
14218,1.0,,,,
14219,6.0,,,,
14220,1.0,,,,
14221,6.0,,,,
14222,1.0,,,,
14223,1.0,,,,
14224,1.0,,,,
14225,1.0,,,,
14226,2.0,,,,
14227,2.0,,,,
14228,1.0,,,,
14229,1.0,,,,
14230,60.0,,,,
14231,1.0,,,,
14232,2.0,,,,
14233,1.0,,,,
14234,1.0,,,,
14235,49.0,,,,
14236,23.0,,,,
14237,1.0,,,,
14238,1.0,,,,
14239,1.0,,,,
14240,1.0,,,,
14241,25.0,,,,
14242,1.0,,,,
14243,1.0,,,,
14244,15.0,,,,
14245,1.0,,,,
14246,3.0,,,,
14247,2.0,,,,
14248,1.0,,,,
14249,3.0,,,,
14250,1.0,,,,
14251,1.0,,,,
14252,3.0,,,,
14253,1.0,,,,
14254,1.0,,,,
14255,4.0,,,,
14256,1.0,,,,
14257,14.0,,,,
14258,1.0,,,,
14259,2.0,,,,
14260,2.0,,,,
14261,2.0,,,,
14262,17.0,,,,
14263,2.0,,,,
14264,1.0,,,,
14265,2.0,,,,
14266,3.0,,,,
14267,1.0,,,,
14268,7.0,,,,
14269,4.0,,,,
14270,1.0,,,,
14271,2.0,,,,
14272,2.0,,,,
14273,1.0,,,,
14274,1.0,,,,
14275,31.0,,,,
14276,1.0,,,,
14277,6.0,,,,
14278,1.0,,,,
14279,15.0,,,,
14280,1.0,,,,
14281,15.0,,,,
14282,2.0,,,,
14283,16.0,,,,
14284,1.0,,,,
14285,2.0,,,,
14286,2.0,,,,
14287,1.0,,,,
14288,11.0,,,,
14289,2.0,,,,
14290,10.0,,,,
14291,1.0,,,,
14292,1.0,,,,
14293,4.0,,,,
14294,1.0,,,,
14295,1.0,,,,
14296,3.0,,,,
14297,1.0,,,,
14298,1.0,,,,
14299,1.0,,,,
14300,1.0,,,,
14301,1.0,,,,
14302,1.0,,,,
14303,1.0,,,,
14304,1.0,,,,
14305,1.0,,,,
14306,1.0,,,,
14307,1.0,,,,
14308,1.0,,,,
14309,1.0,,,,
14310,6.0,,,,
14311,1.0,,,,
14312,6.0,,,,
14313,1.0,,,,
14314,16.0,,,,
14315,3.0,,,,
14316,1.0,,,,
14317,6.0,,,,
14318,1.0,,,,
14319,42.0,,,,
14320,9.0,,,,
14321,2.0,,,,
14322,1.0,,,,
14323,1.0,,,,
14324,2.0,,,,
14325,1.0,,,,
14326,3.0,,,,
14327,1.0,,,,
14328,1.0,,,,
14329,4.0,,,,
14330,2.0,,,,
14331,13.0,,,,
14332,34.0,,,,
14333,5.0,,,,
14334,1.0,,,,
14335,1.0,,,,
14336,4.0,,,,
14337,1.0,,,,
14338,5.0,,,,
14339,1.0,,,,
14340,10.0,,,,
14341,27.0,,,,
14342,1.0,,,,
14343,28.0,,,,
14344,7.0,,,,
14345,2.0,,,,
14346,1.0,,,,
14347,2.0,,,,
14348,4.0,,,,
14349,2.0,,,,
14350,1.0,,,,
14351,1.0,,,,
14352,10.0,,,,
14353,1.0,,,,
14354,4.0,,,,
14355,1.0,,,,
14356,1.0,,,,
14357,1.0,,,,
14358,1.0,,,,
14359,58.0,,,,
14360,5.0,,,,
14361,2.0,,,,
14362,1.0,,,,
14363,1.0,,,,
14364,5.0,,,,
14365,1.0,,,,
14366,12.0,,,,
14367,3.0,,,,
14368,1.0,,,,
14369,1.0,,,,
14370,8.0,,,,
14371,2.0,,,,
14372,1.0,,,,
14373,1.0,,,,
14374,8.0,,,,
14375,1.0,,,,
14376,1.0,,,,
14377,5.0,,,,
14378,1.0,,,,
14379,1.0,,,,
14380,1.0,,,,
14381,2.0,,,,
14382,26.0,,,,
14383,4.0,,,,
14384,1.0,,,,
14385,1.0,,,,
14386,1.0,,,,
14387,1.0,,,,
14388,4.0,,,,
14389,3.0,,,,
14390,1.0,,,,
14391,3.0,,,,
14392,1.0,,,,
14393,1.0,,,,
14394,1.0,,,,
14395,3.0,,,,
14396,2.0,,,,
14397,2.0,,,,
14398,1.0,,,,
14399,1.0,,,,
14400,1.0,,,,
14401,2.0,,,,
14402,1.0,,,,
14403,1.0,,,,
14404,1.0,,,,
14405,1.0,,,,
14406,1.0,,,,
14407,3.0,,,,
14408,1.0,,,,
14409,2.0,,,,
14410,1.0,,,,
14411,1.0,,,,
14412,5.0,,,,
14413,1.0,,,,
14414,19.0,,,,
14415,1.0,,,,
14416,93.0,,,,
14417,11.0,,,,
14418,6.0,,,,
14419,1.0,,,,
14420,1.0,,,,
14421,5.0,,,,
14422,3.0,,,,
14423,2.0,,,,
14424,2.0,,,,
14425,1.0,,,,
14426,1.0,,,,
14427,12.0,,,,
14428,1.0,,,,
14429,32.0,,,,
14430,3.0,,,,
14431,8.0,,,,
14432,1.0,,,,
14433,2.0,,,,
14434,8.0,,,,
14435,1.0,,,,
14436,8.0,,,,
14437,2.0,,,,
14438,1.0,,,,
14439,10.0,,,,
14440,1.0,,,,
14441,1.0,,,,
14442,1.0,,,,
14443,1.0,,,,
14444,2.0,,,,
14445,2.0,,,,
14446,1.0,,,,
14447,61.0,,,,
14448,2.0,,,,
14449,1.0,,,,
14450,1.0,,,,
14451,1.0,,,,
14452,1.0,,,,
14453,1.0,,,,
14454,1.0,,,,
14455,1.0,,,,
14456,1.0,,,,
14457,1.0,,,,
14458,1.0,,,,
14459,1.0,,,,
14460,1.0,,,,
14461,1.0,,,,
14462,1.0,,,,
14463,1.0,,,,
14464,1.0,,,,
14465,1.0,,,,
14466,6.0,,,,
14467,1.0,,,,
14468,17.0,,,,
14469,3.0,,,,
14470,1.0,,,,
14471,29.0,,,,
14472,1.0,,,,
14473,21.0,,,,
14474,1.0,,,,
14475,6.0,,,,
14476,3.0,,,,
14477,12.0,,,,
14478,1.0,,,,
14479,1.0,,,,
14480,41.0,,,,
14481,1.0,,,,
14482,1.0,,,,
14483,2.0,,,,
14484,9.0,,,,
14485,25.0,,,,
14486,4.0,,,,
14487,11.0,,,,
14488,8.0,,,,
14489,1.0,,,,
14490,1.0,,,,
14491,1.0,,,,
14492,1.0,,,,
14493,1.0,,,,
14494,7.0,,,,
14495,1.0,,,,
14496,2.0,,,,
14497,1.0,,,,
14498,2.0,,,,
14499,1.0,,,,
14500,32.0,,,,
14501,2.0,,,,
14502,1.0,,,,
14503,1.0,,,,
14504,1.0,,,,
14505,1.0,,,,
14506,39.0,,,,
14507,1.0,,,,
14508,3.0,,,,
14509,2.0,,,,
14510,5.0,,,,
14511,1.0,,,,
14512,1.0,,,,
14513,1.0,,,,
14514,10.0,,,,
14515,2.0,,,,
14516,19.0,,,,
14517,1.0,,,,
14518,2.0,,,,
14519,3.0,,,,
14520,1.0,,,,
14521,1.0,,,,
14522,1.0,,,,
14523,2.0,,,,
14524,1.0,,,,
14525,1.0,,,,
14526,5.0,,,,
14527,2.0,,,,
14528,2.0,,,,
14529,2.0,,,,
14530,1.0,,,,
14531,1.0,,,,
14532,1.0,,,,
14533,1.0,,,,
14534,1.0,,,,
14535,1.0,,,,
14536,1.0,,,,
14537,2.0,,,,
14538,1.0,,,,
14539,1.0,,,,
14540,2.0,,,,
14541,1.0,,,,
14542,1.0,,,,
14543,2.0,,,,
14544,27.0,,,,
14545,3.0,,,,
14546,2.0,,,,
14547,1.0,,,,
14548,2.0,,,,
14549,2.0,,,,
14550,2.0,,,,
14551,1.0,,,,
14552,1.0,,,,
14553,1.0,,,,
14554,1.0,,,,
14555,17.0,,,,
14556,1.0,,,,
14557,1.0,,,,
14558,1.0,,,,
14559,2.0,,,,
14560,1.0,,,,
14561,1.0,,,,
14562,8.0,,,,
14563,2.0,,,,
14564,6.0,,,,
14565,1.0,,,,
14566,23.0,,,,
14567,1.0,,,,
14568,1.0,,,,
14569,1.0,,,,
14570,2.0,,,,
14571,3.0,,,,
14572,1.0,,,,
14573,2.0,,,,
14574,5.0,,,,
14575,4.0,,,,
14576,1.0,,,,
14577,41.0,,,,
14578,1.0,,,,
14579,1.0,,,,
14580,1.0,,,,
14581,2.0,,,,
14582,8.0,,,,
14583,1.0,,,,
14584,1.0,,,,
14585,1.0,,,,
14586,1.0,,,,
14587,1.0,,,,
14588,27.0,,,,
14589,1.0,,,,
14590,2.0,,,,
14591,1.0,,,,
14592,1.0,,,,
14593,1.0,,,,
14594,1.0,,,,
14595,1.0,,,,
14596,1.0,,,,
14597,3.0,,,,
14598,1.0,,,,
14599,4.0,,,,
14600,2.0,,,,
14601,4.0,,,,
14602,1.0,,,,
14603,1.0,,,,
14604,1.0,,,,
14605,1.0,,,,
14606,30.0,,,,
14607,1.0,,,,
14608,1.0,,,,
14609,1.0,,,,
14610,6.0,,,,
14611,1.0,,,,
14612,1.0,,,,
14613,2.0,,,,
14614,54.0,,,,
14615,30.0,,,,
14616,47.0,,,,
14617,1.0,,,,
14618,1.0,,,,
14619,12.0,,,,
14620,1.0,,,,
14621,52.0,,,,
14622,1.0,,,,
14623,1.0,,,,
14624,6.0,,,,
14625,1.0,,,,
14626,2.0,,,,
14627,1.0,,,,
14628,8.0,,,,
14629,1.0,,,,
14630,1.0,,,,
14631,1.0,,,,
14632,1.0,,,,
14633,2.0,,,,
14634,3.0,,,,
14635,4.0,,,,
14636,1.0,,,,
14637,1.0,,,,
14638,1.0,,,,
14639,3.0,,,,
14640,23.0,,,,
14641,1.0,,,,
14642,3.0,,,,
14643,2.0,,,,
14644,1.0,,,,
14645,2.0,,,,
14646,15.0,,,,
14647,1.0,,,,
14648,2.0,,,,
14649,3.0,,,,
14650,4.0,,,,
14651,1.0,,,,
14652,7.0,,,,
14653,3.0,,,,
14654,2.0,,,,
14655,4.0,,,,
14656,21.0,,,,
14657,2.0,,,,
14658,1.0,,,,
14659,2.0,,,,
14660,2.0,,,,
14661,23.0,,,,
14662,1.0,,,,
14663,1.0,,,,
14664,1.0,,,,
14665,11.0,,,,
14666,1.0,,,,
14667,1.0,,,,
14668,1.0,,,,
14669,1.0,,,,
14670,12.0,,,,
14671,19.0,,,,
14672,5.0,,,,
14673,1.0,,,,
14674,4.0,,,,
14675,3.0,,,,
14676,4.0,,,,
14677,1.0,,,,
14678,17.0,,,,
14679,1.0,,,,
14680,3.0,,,,
14681,8.0,,,,
14682,3.0,,,,
14683,4.0,,,,
14684,5.0,,,,
14685,43.0,,,,
14686,1.0,,,,
14687,1.0,,,,
14688,3.0,,,,
14689,2.0,,,,
14690,2.0,,,,
14691,1.0,,,,
14692,2.0,,,,
14693,47.0,,,,
14694,26.0,,,,
14695,1.0,,,,
14696,3.0,,,,
14697,1.0,,,,
14698,6.0,,,,
14699,2.0,,,,
14700,3.0,,,,
14701,1.0,,,,
14702,7.0,,,,
14703,7.0,,,,
14704,3.0,,,,
14705,1.0,,,,
14706,1.0,,,,
14707,1.0,,,,
14708,1.0,,,,
14709,1.0,,,,
14710,1.0,,,,
14711,1.0,,,,
14712,1.0,,,,
14713,1.0,,,,
14714,2.0,,,,
14715,4.0,,,,
14716,9.0,,,,
14717,1.0,,,,
14718,1.0,,,,
14719,4.0,,,,
14720,1.0,,,,
14721,1.0,,,,
14722,22.0,,,,
14723,1.0,,,,
14724,5.0,,,,
14725,1.0,,,,
14726,69.0,,,,
14727,2.0,,,,
14728,5.0,,,,
14729,1.0,,,,
14730,10.0,,,,
14731,1.0,,,,
14732,1.0,,,,
14733,2.0,,,,
14734,1.0,,,,
14735,2.0,,,,
14736,12.0,,,,
14737,1.0,,,,
14738,3.0,,,,
14739,1.0,,,,
14740,1.0,,,,
14741,1.0,,,,
14742,2.0,,,,
14743,3.0,,,,
14744,1.0,,,,
14745,1.0,,,,
14746,1.0,,,,
14747,5.0,,,,
14748,3.0,,,,
14749,1.0,,,,
14750,1.0,,,,
14751,4.0,,,,
14752,3.0,,,,
14753,1.0,,,,
14754,1.0,,,,
14755,1.0,,,,
14756,1.0,,,,
14757,3.0,,,,
14758,2.0,,,,
14759,28.0,,,,
14760,1.0,,,,
14761,1.0,,,,
14762,1.0,,,,
14763,1.0,,,,
14764,1.0,,,,
14765,3.0,,,,
14766,1.0,,,,
14767,1.0,,,,
14768,2.0,,,,
14769,2.0,,,,
14770,14.0,,,,
14771,1.0,,,,
14772,1.0,,,,
14773,7.0,,,,
14774,1.0,,,,
14775,1.0,,,,
14776,1.0,,,,
14777,1.0,,,,
14778,2.0,,,,
14779,12.0,,,,
14780,1.0,,,,
14781,4.0,,,,
14782,1.0,,,,
14783,2.0,,,,
14784,5.0,,,,
14785,19.0,,,,
14786,2.0,,,,
14787,2.0,,,,
14788,1.0,,,,
14789,26.0,,,,
14790,1.0,,,,
14791,1.0,,,,
14792,1.0,,,,
14793,3.0,,,,
14794,1.0,,,,
14795,2.0,,,,
14796,2.0,,,,
14797,3.0,,,,
14798,4.0,,,,
14799,3.0,,,,
14800,2.0,,,,
14801,4.0,,,,
14802,2.0,,,,
14803,1.0,,,,
14804,1.0,,,,
14805,1.0,,,,
14806,89.0,,,,
14807,1.0,,,,
14808,1.0,,,,
14809,1.0,,,,
14810,1.0,,,,
14811,1.0,,,,
14812,2.0,,,,
14813,1.0,,,,
14814,6.0,,,,
14815,1.0,,,,
14816,1.0,,,,
14817,3.0,,,,
14818,1.0,,,,
14819,1.0,,,,
14820,3.0,,,,
14821,4.0,,,,
14822,7.0,,,,
14823,1.0,,,,
14824,1.0,,,,
14825,6.0,,,,
14826,10.0,,,,
14827,5.0,,,,
14828,1.0,,,,
14829,1.0,,,,
14830,1.0,,,,
14831,1.0,,,,
14832,16.0,,,,
14833,1.0,,,,
14834,4.0,,,,
14835,2.0,,,,
14836,1.0,,,,
14837,1.0,,,,
14838,1.0,,,,
14839,2.0,,,,
14840,3.0,,,,
14841,1.0,,,,
14842,1.0,,,,
14843,13.0,,,,
14844,1.0,,,,
14845,1.0,,,,
14846,1.0,,,,
14847,1.0,,,,
14848,1.0,,,,
14849,9.0,,,,
14850,10.0,,,,
14851,2.0,,,,
14852,1.0,,,,
14853,4.0,,,,
14854,27.0,,,,
14855,1.0,,,,
14856,3.0,,,,
14857,2.0,,,,
14858,1.0,,,,
14859,35.0,,,,
14860,1.0,,,,
14861,2.0,,,,
14862,1.0,,,,
14863,2.0,,,,
14864,1.0,,,,
14865,1.0,,,,
14866,2.0,,,,
14867,1.0,,,,
14868,8.0,,,,
14869,1.0,,,,
14870,1.0,,,,
14871,2.0,,,,
14872,1.0,,,,
14873,2.0,,,,
14874,1.0,,,,
14875,2.0,,,,
14876,2.0,,,,
14877,2.0,,,,
14878,5.0,,,,
14879,1.0,,,,
14880,36.0,,,,
14881,1.0,,,,
14882,3.0,,,,
14883,11.0,,,,
14884,1.0,,,,
14885,2.0,,,,
14886,3.0,,,,
14887,1.0,,,,
14888,1.0,,,,
14889,1.0,,,,
14890,4.0,,,,
14891,4.0,,,,
14892,13.0,,,,
14893,4.0,,,,
14894,4.0,,,,
14895,49.0,,,,
14896,1.0,,,,
14897,14.0,,,,
14898,2.0,,,,
14899,1.0,,,,
14900,1.0,,,,
14901,1.0,,,,
14902,1.0,,,,
14903,1.0,,,,
14904,1.0,,,,
14905,1.0,,,,
14906,3.0,,,,
14907,194.0,,,,
14908,2.0,,,,
14909,3.0,,,,
14910,1.0,,,,
14911,28.0,,,,
14912,1.0,,,,
14913,25.0,,,,
14914,8.0,,,,
14915,1.0,,,,
14916,1.0,,,,
14917,2.0,,,,
14918,1.0,,,,
14919,6.0,,,,
14920,3.0,,,,
14921,16.0,,,,
14922,6.0,,,,
14923,4.0,,,,
14924,2.0,,,,
14925,1.0,,,,
14926,8.0,,,,
14927,1.0,,,,
14928,1.0,,,,
14929,1.0,,,,
14930,3.0,,,,
14931,2.0,,,,
14932,1.0,,,,
14933,1.0,,,,
14934,14.0,,,,
14935,1.0,,,,
14936,4.0,,,,
14937,11.0,,,,
14938,5.0,,,,
14939,2.0,,,,
14940,3.0,,,,
14941,63.0,,,,
14942,1.0,,,,
14943,2.0,,,,
14944,4.0,,,,
14945,47.0,,,,
14946,1.0,,,,
14947,2.0,,,,
14948,1.0,,,,
14949,1.0,,,,
14950,2.0,,,,
14951,1.0,,,,
14952,1.0,,,,
14953,1.0,,,,
14954,1.0,,,,
14955,20.0,,,,
14956,2.0,,,,
14957,2.0,,,,
14958,31.0,,,,
14959,1.0,,,,
14960,2.0,,,,
14961,5.0,,,,
14962,2.0,,,,
14963,1.0,,,,
14964,1.0,,,,
14965,1.0,,,,
14966,1.0,,,,
14967,1.0,,,,
14968,3.0,,,,
14969,1.0,,,,
14970,1.0,,,,
14971,46.0,,,,
14972,1.0,,,,
14973,2.0,,,,
14974,1.0,,,,
14975,3.0,,,,
14976,1.0,,,,
14977,2.0,,,,
14978,16.0,,,,
14979,6.0,,,,
14980,47.0,,,,
14981,1.0,,,,
14982,5.0,,,,
14983,2.0,,,,
14984,5.0,,,,
14985,29.0,,,,
14986,3.0,,,,
14987,33.0,,,,
14988,11.0,,,,
14989,3.0,,,,
14990,1.0,,,,
14991,19.0,,,,
14992,1.0,,,,
14993,3.0,,,,
14994,1.0,,,,
14995,1.0,,,,
14996,1.0,,,,
14997,2.0,,,,
14998,31.0,,,,
14999,7.0,,,,
15000,5.0,,,,
15001,1.0,,,,
15002,1.0,,,,
15003,1.0,,,,
15004,2.0,,,,
15005,10.0,,,,
15006,1.0,,,,
15007,8.0,,,,
15008,4.0,,,,
15009,15.0,,,,
15010,1.0,,,,
15011,11.0,,,,
15012,1.0,,,,
15013,1.0,,,,
15014,1.0,,,,
15015,2.0,,,,
15016,20.0,,,,
15017,1.0,,,,
15018,1.0,,,,
15019,1.0,,,,
15020,2.0,,,,
15021,8.0,,,,
15022,7.0,,,,
15023,4.0,,,,
15024,5.0,,,,
15025,2.0,,,,
15026,1.0,,,,
15027,1.0,,,,
15028,1.0,,,,
15029,2.0,,,,
15030,3.0,,,,
15031,3.0,,,,
15032,1.0,,,,
15033,1.0,,,,
15034,4.0,,,,
